Id,SalePrice
1461,149491.05360326567
1462,173960.87729813386
1463,186686.19562337466
1464,181239.0719162539
1465,170236.89880332697
1466,168094.73192770427
1467,162069.26612182625
1468,152394.96309368673
1469,181010.0934385864
1470,136523.25436343637
1471,189300.82942442852
1472,110883.82361651774
1473,125303.74422241637
1474,162734.81446544887
1475,103956.77472189997
1476,274612.3364752427
1477,230560.92228121558
1478,246460.08738865313
1479,246353.37529965997
1480,404229.5172163376
1481,281529.4181765818
1482,180141.8712811413
1483,169339.01922324544
1484,147474.106948142
1485,135940.60894511448
1486,175810.57638550736
1487,301434.7630352296
1488,235233.7513395375
1489,174138.71888268672
1490,207493.50071097515
1491,177795.33184137568
1492,125950.15100354535
1493,185402.00556551258
1494,273681.1359730823
1495,270371.71412349585
1496,205183.80033125743
1497,182327.08895705466
1498,138632.262039194
1499,136629.75751506526
1500,144409.98084055242
1501,190360.98790249365
1502,125402.15412708838
1503,231191.84096756403
1504,206204.8614894757
1505,207420.44874448486
1506,238441.49697183378
1507,275889.4440032981
1508,230727.15982917874
1509,169536.6134105847
1510,174555.55757408697
1511,173467.05851667197
1512,212534.91334104404
1513,170218.66521545604
1514,201026.9686003871
1515,249013.41525149555
1516,178182.3313919529
1517,152935.22512358121
1518,207746.66812233004
1519,224650.7271574702
1520,152414.15643603986
1521,159665.39151964558
1522,201630.52806598783
1523,135720.1256844215
1524,127490.86152354337
1525,128374.02477210402
1526,126252.04904470965
1527,132656.58982906822
1528,134568.97639109066
1529,161984.42025065667
1530,189655.21054822122
1531,181782.44199199264
1532,99243.78759256276
1533,181114.7376747543
1534,127633.5435054918
1535,172126.0481975251
1536,142512.51519011334
1537,134602.90606288565
1538,157222.8220255927
1539,206457.5356287311
1540,178483.45064118237
1541,172025.95555275786
1542,176997.851422357
1543,205539.9369241496
1544,91240.56262395094
1545,116259.84806148925
1546,142014.89171177713
1547,153162.76467671705
1548,145759.55911327142
1549,133551.47740920156
1550,174183.48672159007
1551,142258.71735318107
1552,203177.59783434685
1553,130106.77898655724
1554,120581.23904108719
1555,202833.9364758193
1556,116765.45555616492
1557,147762.4729721333
1558,99869.47022312006
1559,148379.31285559578
1560,182286.63180750597
1561,200021.36913007044
1562,122384.20747592283
1563,115743.46722774109
1564,197992.44828319724
1565,158467.38865627503
1566,217150.0835146502
1567,103191.43823149386
1568,230845.95384020623
