Id,SalePrice
1461,102010.07623079373
1462,150020.18201101338
1463,165373.35427985108
1464,180239.15657428652
1465,184208.29240603
1466,169356.42099940032
1467,183557.2871217467
1468,157859.9184382246
1469,196983.13083285606
1470,105246.66160880914
1471,192645.46640584758
1472,101464.70705331513
1473,85873.18434039177
1474,143996.6052419485
1475,102210.44363643299
1476,345049.70650062244
1477,238219.4579340557
1478,301158.7942568385
1479,293842.2013163706
1480,419639.8475162708
1481,274760.6131913841
1482,209225.32919303467
1483,174992.75821597595
1484,164419.21632089652
1485,198980.97176174168
1486,207667.2535381422
1487,294347.40542276576
1488,232044.46050059353
1489,185089.08764114743
1490,239250.24117495096
1491,212786.82000757707
1492,90956.12352798507
1493,198557.36761698266
1494,288710.17480411916
1495,266268.1345303289
1496,243407.3587143051
1497,168935.38907203055
1498,172373.16870971513
1499,164791.53705783607
1500,160686.15102932043
1501,201741.7119419959
1502,145884.13219602755
1503,275848.4370761353
1504,240682.16773817642
1505,219038.96390342573
1506,189630.34484633896
1507,245925.92376723606
1508,202686.08078039344
1509,146601.16551244282
1510,128009.54978081188
1511,150559.10749555542
1512,175320.5572779642
1513,152324.62101688655
1514,137163.17030362948
1515,211824.0207824423
1516,165649.8986168257
1517,163156.8491201736
1518,114982.47287014476
1519,227823.29192826198
1520,123371.97765406361
1521,115916.03255673219
1522,190676.5678122621
1523,92313.37745848158
1524,126841.3849704233
1525,90009.82116897125
1526,79943.14582597604
1527,90710.85301543376
1528,145918.4809057943
1529,136261.61588511383
1530,196183.08768277522
1531,145629.01731853932
1532,107790.28153581498
1533,170298.24557721382
1534,150372.48986458266
1535,158634.30692366813
1536,106658.22486701817
1537,33845.69415326114
1538,162971.53316776967
1539,237454.95748331444
1540,110501.05479819374
1541,141323.32784509915
1542,143911.21664658375
1543,183943.89015534404
1544,86192.30314928037
1545,106535.4647820387
1546,140004.04385058722
1547,148130.99637030577
1548,130579.47411468718
1549,105343.32031328045
1550,132919.0141518216
1551,134278.60886217188
1552,147272.82313701534
1553,159267.25869248947
1554,120044.36185595603
1555,157827.7850113865
1556,59652.253574650735
1557,106854.47149612918
1558,115753.28017335432
1559,75071.09420785005
1560,130811.7527644306
1561,137827.3169184269
1562,134345.23177286424
1563,117695.33941823058
1564,157933.970818758
1565,129751.16153795784
1566,234935.75670431927
1567,80285.90338426875
1568,231439.48687616154
1569,126132.88456084765
1570,139767.34257186507
1571,94452.79884800641
1572,132427.88299317937
1573,252582.79553777725
1574,107833.62634474342
1575,226785.95393122826
1576,244135.76523327734
1577,189109.66037321044
1578,154538.12972098868
1579,117168.8541158922
1580,189883.6933127644
1581,156777.78801756538
1582,123995.09508401481
1583,284269.56546937115
1584,222160.66756923287
1585,148036.39721554122
1586,34365.0982148333
1587,105889.03814936336
1588,146674.4697070578
1589,100259.0312509574
1590,130551.30200421275
1591,67162.67122082063
1592,137688.8451383817
1593,129309.40582616255
1594,128962.92472073482
1595,108606.2138281872
1596,214155.59543886734
1597,165116.24234533613
1598,192098.10602745973
1599,183833.20140832942
1600,180824.63089175988
1601,25011.076243535616
1602,114643.64895898942
1603,59319.95550483931
1604,267254.22353729606
1605,246229.41957164928
1606,161099.94998972514
1607,158305.46886030142
1608,224192.92177081108
1609,190874.4775890247
1610,149521.23877533688
1611,128617.81177036627
1612,185180.2794857917
1613,157143.9739119783
1614,130904.70931389043
1615,73934.55913177202
1616,50544.01269352622
1617,63108.424503457034
1618,109135.83409786806
1619,149824.3921584445
1620,150305.50068942131
1621,134295.29576926166
1622,150038.4716305267
1623,262564.6767010968
1624,210038.2789965563
1625,112928.4595445157
1626,175123.4148384016
1627,179855.63368738
1628,277022.7659705323
1629,176601.59076082497
1630,321058.6195887369
1631,205407.87506661424
1632,221100.37619983708
1633,183644.83534442075
1634,185453.63079203805
1635,184386.48705517384
1636,157224.45057785092
1637,188612.53465407924
1638,198952.69277778268
1639,175163.52733732527
1640,262853.73807601235
1641,180823.7589729419
1642,251848.23109895317
1643,218114.02760017687
1644,226527.68340512016
1645,231738.58658344066
1646,163692.3139571147
1647,156932.53032333683
1648,124655.24328215723
1649,134935.28810141888
1650,100033.8920177361
1651,106605.18344954401
1652,102199.02523256419
1653,102178.8454450029
1654,145421.53700277535
1655,139947.10151338018
1656,135748.25421516597
1657,147669.65797987836
1658,145383.17404882493
1659,104012.07523401128
1660,148744.09082227526
1661,411984.1972520158
1662,337537.69044067897
1663,368608.8946958033
1664,430426.07895192737
1665,316590.8817626289
1666,296013.2515959549
1667,344532.0364597938
1668,349160.28535955376
1669,310498.66306443186
1670,341021.3855652963
1671,254438.16015563183
1672,379888.8289048625
1673,281534.4209636012
1674,247155.46217322582
1675,204210.1622254867
1676,207597.83508389862
1677,206270.39535245043
1678,413795.8360813209
1679,343122.29343498964
1680,315720.6772250319
1681,276042.41606794717
1682,286140.4893385256
1683,187386.6341500748
1684,185918.70728650573
1685,194068.70656459313
1686,170697.4873282509
1687,186069.4356511545
1688,203937.97184066335
1689,206835.9358775618
1690,208861.04325084016
1691,199072.29977954132
1692,283328.9038569282
1693,185610.3272912302
1694,180548.35151572246
1695,165953.4870507724
1696,266317.9498532796
1697,163968.86121311225
1698,306618.0605856178
1699,318852.7884506425
1700,239905.34393765358
1701,266446.22766676266
1702,247155.6558962576
1703,238872.02775110072
1704,278241.2942580199
1705,267208.44054560945
1706,380957.40375840804
1707,224902.5969511671
1708,203290.02463390725
1709,260689.80602594628
1710,225930.0837912734
1711,275873.2053485196
1712,248229.80434898287
1713,268758.67424156796
1714,220173.92098900885
1715,210216.98986732075
1716,183158.23803739646
1717,185824.797176715
1718,136718.7808327654
1719,218675.96137290075
1720,256531.839733975
1721,179425.49493062287
1722,126679.88932001358
1723,164285.8225428108
1724,212442.29418236436
1725,241935.92692674347
1726,193769.74869932467
1727,152302.32506273175
1728,196895.0750824851
1729,157048.0914080341
1730,153311.8393811509
1731,131390.26035315893
1732,119924.68959099357
1733,99706.68988660583
1734,109334.11298516998
1735,139405.33749831608
1736,99211.17125250585
1737,281373.57168369927
1738,231312.30109612923
1739,260764.4346579304
1740,200170.6613688965
1741,186876.46028667782
1742,183790.2043480305
1743,190416.33494684868
1744,316288.1308278041
1745,214564.18410376785
1746,208940.0305823777
1747,216591.0964455593
1748,224077.4785730287
1749,157734.22707527643
1750,132832.4253254102
1751,257112.4578532637
1752,103037.56537884753
1753,146877.84501340217
1754,198629.40676500485
1755,179037.85439189663
1756,132715.86304830178
1757,108212.11042280169
1758,143660.78363387263
1759,157127.87541340687
1760,159655.8687003199
1761,150935.4688248951
1762,170837.28297851654
1763,180127.9473713464
1764,94477.83804489044
1765,177817.38321409654
1766,186371.7652725191
1767,224265.50659313728
1768,136634.5841678707
1769,165823.11489589373
1770,165964.16204059776
1771,99335.35963757802
1772,137240.77099846606
1773,108531.94005104224
1774,137804.51031605364
1775,138541.28801734466
1776,131280.28369073337
1777,112893.95513201505
1778,147404.50000668503
1779,111523.4568922089
1780,176829.60316982446
1781,111275.11516063381
1782,57537.86880270392
1783,139076.76460134285
1784,112006.13166204467
1785,133557.22782323277
1786,134917.470560031
1787,182360.66188137443
1788,78949.440399223
1789,102867.30508038681
1790,46091.4816290536
1791,201952.12287397217
1792,151485.31393982936
1793,133445.6877393215
1794,178048.13257039338
1795,134352.4474826753
1796,137801.64364412753
1797,137918.83088119607
1798,106102.17081016721
1799,91942.32592765358
1800,123231.57953766733
1801,111891.15868699783
1802,135129.5893666253
1803,154611.97434329567
1804,137675.44353642222
1805,135738.39835613663
1806,129830.4779425133
1807,162788.57052167808
1808,125742.8021850381
1809,121480.11864307243
1810,145509.5915994211
1811,131666.54842750938
1812,118446.86337598227
1813,120654.19318765681
1814,98831.37688121456
1815,16841.90816227696
1816,120759.41536819167
1817,132320.06316582114
1818,190191.51091004862
1819,139698.5895643928
1820,54032.56981361471
1821,130423.0352969442
1822,163342.3458922559
1823,50358.44993739319
1824,134625.66665216372
1825,133453.16470708
1826,95742.76687975135
1827,79612.65392707009
1828,126694.08342946228
1829,138657.81595915975
1830,146901.29939530138
1831,153319.3106931192
1832,74318.05587635748
1833,144937.7435493064
1834,123445.04322238592
1835,108589.89535051398
1836,121461.93602354173
1837,83305.81767992955
1838,103924.71348456806
1839,127404.56728636962
1840,134665.71247679275
1841,112620.12590839062
1842,88639.15460899891
1843,106337.87109083077
1844,133287.06639797613
1845,125785.7004457931
1846,150694.37780903443
1847,161501.15768077946
1848,24262.252724970225
1849,102245.25855335128
1850,109823.39069753606
1851,151203.31104303338
1852,122662.72613540664
1853,124640.31039869017
1854,176216.4575369535
1855,164733.76954273996
1856,224407.37658067374
1857,130438.63481078064
1858,134564.81751550082
1859,98054.63475925894
1860,158264.06412297604
1861,96929.34691085294
1862,292135.7117194107
1863,291349.18941027555
1864,291362.34296035254
1865,346743.7214493032
1866,345690.1190512071
1867,228116.34319583979
1868,302613.60092619294
1869,219250.8624859003
1870,230678.51209976245
1871,254991.8925728188
1872,187166.33241697354
1873,226665.90835557738
1874,127534.60322814202
1875,182985.8672421088
1876,185807.36266509187
1877,210379.93418512144
1878,204552.59839736787
1879,114935.73141572671
1880,120207.78647391358
1881,240561.8337986786
1882,251554.78047858272
1883,199387.8845115616
1884,201660.4992196113
1885,239387.05139838206
1886,280247.163008573
1887,230480.47166400286
1888,267909.8608422051
1889,170790.35527092172
1890,83197.23681418272
1891,129026.3575136573
1892,82912.01937033003
1893,129093.36148652248
1894,103131.80982688721
1895,130120.81290236674
1896,126686.19553707168
1897,98320.35475510266
1898,108567.65377881192
1899,156553.98102553585
1900,131998.31423758948
1901,150058.47966724448
1902,119540.34823085624
1903,198324.31501926482
1904,122120.51565664634
1905,183427.3959258094
1906,138564.66438563913
1907,206866.50813880074
1908,107840.12816894287
1909,142409.98888929933
1910,118611.37712420756
1911,192803.4159916076
1912,271864.71842513746
1913,161253.3013586644
1914,60446.595739905024
1915,304995.2818602044
1916,-54069.835998966126
1917,251230.5500081228
1918,136275.17626974452
1919,171482.68569178414
1920,159749.28791469755
1921,359487.9361559227
1922,326218.82896686066
1923,238989.0385920438
1924,202398.46497064154
1925,213805.82805678062
1926,369203.3527622605
1927,128716.05887453537
1928,162934.5781965088
1929,120181.5896433061
1930,131343.7881907099
1931,143506.75016246736
1932,140795.83272509836
1933,171454.53199686855
1934,167420.6967264777
1935,167014.96887090197
1936,181835.15155221778
1937,173737.13146960363
1938,184726.29476703098
1939,236039.67810523557
1940,182517.89566636318
1941,165182.00672621466
1942,189996.3888142989
1943,201281.41210975917
1944,319004.6960392059
1945,354547.06148578646
1946,80365.06074820412
1947,278842.4868538575
1948,167111.0635338258
1949,257730.18889708212
1950,196464.99446555367
1951,268994.2493447687
1952,226636.23340910953
1953,197322.02509624208
1954,188792.91966544185
1955,120011.19287028816
1956,311398.2532453481
1957,149239.896881775
1958,288829.2551528602
1959,136801.08779303078
1960,99928.25076302188
1961,123781.92241224647
1962,94836.88971376373
1963,107585.60948312632
1964,95946.77393520181
1965,135432.02123334468
1966,135469.80240235664
1967,281933.16611251794
1968,371985.3975502888
1969,359838.47668353794
1970,350357.1912146034
1971,418030.7033371306
1972,351411.1744288318
1973,297283.9088611412
1974,321905.647447451
1975,436452.5604316108
1976,270188.67920980626
1977,339946.58384750714
1978,308651.74027122324
1979,309344.1226644181
1980,179574.36559001356
1981,333580.0142671671
1982,210346.19992142054
1983,198051.35839174944
1984,185116.16974442918
1985,217544.68566179182
1986,213338.83318779012
1987,191229.93157519633
1988,183436.21717147343
1989,206383.10641172016
1990,223660.6485323042
1991,216161.7077734084
1992,240234.9913424435
1993,192203.82937964238
1994,237438.13992272457
1995,180475.92669942556
1996,279134.95647868374
1997,309734.55803330545
1998,287033.2387832543
1999,274481.01950279856
2000,300436.1122436607
2001,290139.6944846283
2002,254572.2387601079
2003,263357.47649658145
2004,288086.24404019536
2005,250516.7801205963
2006,211261.9214789588
2007,253048.33934245142
